PlayerID,Fname,Lname,Position,Overall,TeamID,Age,Year,InjuryType,InjuryDuration,Potential,PlayerStatus,Hometown
pID2125,Valentine,Gilbert,RB,54,37,19,Sophomore,,,92,Current,"Oaklawn-Sunview,KS"
pID2126,Curt,White,C,90,38,21,Senior,,,60,Current,"North Boston,NY"
pID2127,Esteban,Joseph,DT,72,39,19,Sophomore,,,75,Current,"Sanford,MI"
pID2128,Ellis,Brewer,C,57,40,19,Sophomore,,,84,Current,"G. L. Garcia,PR"
pID2129,Ronald,Valentine,C,49,41,20,Junior,,,87,Current,"La Joya,NM"
pID2130,Johnie,Buchanan,DE,62,42,20,Junior,,,70,Current,"Bingham Farms,MI"
pID2131,Franklin,Stone,P,69,43,19,Sophomore,,,54,Current,"Grosse Pointe Woods,MI"
pID2132,Efrain,Waters,C,62,44,18,Freshman,,,44,Current,"Nederland,CO"
pID2133,Man,Palmer,S,57,45,19,Sophomore,,,60,Current,"Byhalia,MS"
pID2134,Levi,Fox,DT,70,46,20,Junior,,,61,Current,"Glendo,WY"
pID2135,Reed,Clark,QB,67,47,20,Junior,,,83,Current,"Cloverly,MD"
pID2136,Clyde,Zimmerman,LB,60,48,19,Sophomore,,,62,Current,"Weston,WI"
pID2137,Merlin,Miller,RB,74,49,19,Sophomore,,,86,Current,"Bala Cynwyd,PA"
pID2138,Lon,Chambers,QB,67,50,20,Junior,,,96,Current,"Craig,AK"
pID2139,Marquis,Peck,S,66,51,19,Sophomore,,,64,Current,"Collinsburg,PA"
pID2140,Toney,Haynes,C,66,52,20,Junior,,,91,Current,"Lupton,MI"
pID2141,Arturo,Soto,S,75,53,23,Senior,,,80,Current,"Harbor View,OH"
pID2142,Lee,Hanson,S,64,54,18,Freshman,,,45,Current,"Bear Valley,CA"
pID2143,Jeremiah,Reed,C,53,55,19,Sophomore,,,75,Current,"Brookhaven,GA"
pID2144,Jayson,Reeves,DE,66,56,19,Sophomore,,,61,Current,"Claremont Colony,SD"
pID2145,Theo,Craig,LB,64,57,19,Sophomore,,,81,Current,"Wolfforth,TX"
pID2146,Moses,Hopkins,S,58,58,19,Sophomore,,,67,Current,"Green Island,NY"
pID2147,Clyde,Matthews,TE,53,59,19,Sophomore,,,70,Current,"Ashville,PA"
pID2148,Abraham,Valencia,RB,55,60,19,Sophomore,,,48,Current,"Thornton,CO"
pID2149,Cornelius,Woods,S,60,61,23,Senior,,,76,Current,"Rancho Cordova,CA"
pID2150,Chad,Wood,C,53,62,19,Sophomore,,,70,Current,"Winton,CA"
pID2151,Tanner,Curtis,K,58,63,19,Sophomore,,,68,Current,"Ivy,VA"
pID2152,Amir,Gibson,OG,60,64,20,Junior,,,60,Current,"Bellville,OH"
pID2153,Chris,Eaton,WR,51,65,21,Senior,,,69,Current,"Bohners Lake,WI"
pID2154,Antoine,Barnett,DE,80,66,19,Sophomore,,,54,Current,"Maquoketa,IA"
pID2155,Sean,Hanson,WR,69,67,22,Senior,,,88,Current,"New Buffalo,MI"
pID2156,Bradly,Gutierrez,OT,54,68,18,Freshman,,,44,Current,"South Miami,FL"
pID2157,Dalton,Buchanan,K,69,69,19,Sophomore,,,48,Current,"Hitchcock,OK"
pID2158,Raymon,Clark,C,55,70,19,Sophomore,,,79,Current,"Steely Hollow,OK"
pID2159,Fred,Stafford,CB,85,71,21,Senior,,,62,Current,"Bedford,VA"
pID2160,Eugenio,Sweeney,DT,59,72,20,Junior,,,58,Current,"Gordonville,PA"
pID2161,Roberto,Roth,DE,75,73,19,Sophomore,,,62,Current,"Palisade,CO"
pID2162,Nigel,Crawford,CB,54,74,18,Freshman,,,45,Current,"Farm Loop,AK"
pID2163,Gregory,Harrison,P,53,75,22,Senior,,,46,Current,"Corona,CA"
pID2164,Basil,Reese,S,99,76,20,Junior,,,58,Current,"Madison,SD"
pID2165,Boyd,Wells,WR,66,77,20,Junior,,,69,Current,"Alton,IA"
pID2166,Mohammad,Oconnor,RB,90,78,24,Senior,,,89,Current,"Eek,AK"
pID2167,Marvin,Weaver,RB,78,79,23,Senior,,,62,Current,"McCausland,IA"
pID2168,Carey,Spence,DT,54,80,19,Sophomore,,,58,Current,"Ada,MN"
pID2169,Hai,Smith,DE,64,81,18,Freshman,,,67,Current,"Hartwell,MO"
pID2170,Rigoberto,Lindsey,K,62,82,23,Senior,,,53,Current,"East Canton,OH"
pID2171,Cliff,Rios,QB,57,83,18,Freshman,,,61,Current,"Montura,FL"
pID2172,Errol,Lucas,DE,56,84,19,Sophomore,,,62,Current,"Stowell,TX"
pID2173,Grover,Snider,RB,51,85,20,Junior,,,62,Current,"Littleton,WV"
pID2174,Curt,Snider,WR,94,86,22,Senior,,,69,Current,"Lodi,WI"
pID2175,Brooks,Spears,OG,45,87,20,Junior,,,76,Current,"North Port,FL"
pID2176,Tobias,Carpenter,OG,79,88,19,Sophomore,,,84,Current,"Hudson,OH"
pID2177,Enrique,Parsons,LB,95,89,19,Sophomore,,,59,Current,"Short,OK"
pID2178,Efrain,Newton,C,74,90,18,Freshman,,,53,Current,"Concordia,NJ"
pID2179,Abe,Walker,DE,52,91,18,Freshman,,,50,Current,"Montreal,WI"
pID2180,Armando,Obrien,QB,76,92,21,Senior,,,55,Current,"Harrells,NC"
pID2181,Erik,Roberts,WR,64,93,20,Junior,,,61,Current,"Dubberly,LA"
pID2182,Virgilio,Blair,WR,96,94,19,Sophomore,,,78,Current,"Hayward,MN"
pID2183,Darrell,Rose,DT,58,95,18,Freshman,,,54,Current,"Norwood,MO"
pID2184,Clayton,Lane,C,43,96,23,Senior,,,52,Current,"La Prairie,IL"
pID2185,Owen,Underwood,RB,73,97,20,Junior,,,55,Current,"Jardin de San Julian,TX"
pID2186,Darrick,Howard,QB,51,98,21,Senior,,,73,Current,"Frisco,PA"
pID2187,Gino,Sloan,OG,78,99,21,Senior,,,68,Current,"Cedarville,MD"
pID2188,Ted,Boyd,TE,51,100,23,Senior,,,54,Current,"Aliceville,AL"
pID2189,Rodney,Morrison,CB,60,101,20,Junior,,,53,Current,"Ali Molina,AZ"
pID2190,Theron,Matthews,P,73,102,19,Sophomore,,,71,Current,"Valley,AL"
pID2191,Mckinley,Blair,OT,72,103,21,Senior,,,68,Current,"Erwinville,LA"
pID2192,Pat,Terrell,QB,61,104,20,Junior,,,88,Current,"Browns Lake,WI"
pID2193,Shelby,Riddle,C,51,105,21,Senior,,,100,Current,"Pottstown,PA"
pID2194,Ruben,McCann,P,43,106,20,Junior,,,100,Current,"Barrington,NJ"
pID2195,Stuart,Reed,DE,63,107,19,Sophomore,,,59,Current,"Shawnee Hills,OH"
pID2196,Dave,Watson,OG,82,108,21,Senior,,,40,Current,"Alpha,NJ"
pID2197,Arturo,Day,LB,82,109,20,Junior,,,78,Current,"Bayard,WV"
pID2198,Marquis,Edwards,LB,44,110,19,Sophomore,,,91,Current,"Fredonia,ND"
pID2199,Micah,Byrd,OG,67,111,19,Sophomore,,,63,Current,"John Sevier,TN"
pID2200,Clemente,Shelton,TE,95,112,21,Senior,,,57,Current,"Florien,LA"
pID2201,Clement,Chen,S,61,113,20,Junior,,,56,Current,"Alameda,CA"
pID2202,Giovanni,Holland,QB,55,114,20,Junior,,,69,Current,"Alamogordo,NM"
pID2203,Shayne,Thompson,P,100,115,23,Senior,,,63,Current,"Huntington,VT"
pID2204,Weston,Rocha,P,93,116,19,Sophomore,,,51,Current,"Pinconning,MI"
pID2205,Levi,Shannon,DT,96,117,20,Junior,,,93,Current,"Gateway,AK"
pID2206,Burton,Warner,P,75,118,19,Sophomore,,,69,Current,"Kannapolis,NC"
pID2207,Stanton,Vinson,S,54,119,19,Sophomore,,,97,Current,"Otranto,IA"
pID2208,Fredrick,Herrera,OG,56,120,20,Junior,,,99,Current,"Soham,NM"
pID2209,Jame,Williams,DT,45,121,19,Sophomore,,,71,Current,"Midway,LA"
pID2210,Blair,Anderson,QB,41,122,19,Sophomore,,,48,Current,"Mattapoisett Center,MA"
pID2211,Gonzalo,Norman,CB,62,123,20,Junior,,,52,Current,"Bull Valley,IL"
pID2212,Mikel,Tillman,P,63,124,21,Senior,,,85,Current,"Anderson,IA"
pID2213,Woodrow,Mendoza,TE,99,125,19,Sophomore,,,89,Current,"Pineville,KY"
pID2214,Donald,Simmons,DE,45,126,20,Junior,,,64,Current,"Milford,PA"
pID2215,Woodrow,Wilkins,CB,45,127,20,Junior,,,53,Current,"Lutsen,MN"
pID2216,Kirby,Nixon,WR,70,128,23,Senior,,,71,Current,"Bynum,MT"
pID2217,Daryl,Rogers,OG,77,129,20,Junior,,,64,Current,"Los Lobos,TX"
pID2218,Deshawn,Ross,P,98,130,18,Freshman,,,60,Current,"McQueeney,TX"
pID2219,Eduardo,Burgess,RB,45,131,23,Senior,,,89,Current,"Brecon,OH"
pID2220,Jefferson,Baker,LB,84,132,18,Freshman,,,68,Current,"Franklin Springs,GA"
pID2221,Preston,Winters,OT,58,133,19,Sophomore,,,68,Current,"Harman,WV"
pID2222,Broderick,Woodard,RB,58,134,18,Freshman,,,72,Current,"Elgin,NE"
pID2223,Marlon,Blair,C,71,135,20,Junior,,,42,Current,"Iola,TX"
pID2224,Giovanni,Saunders,DT,59,136,20,Junior,,,62,Current,"South Lake Tahoe,CA"
pID2225,Emerson,Valdez,DE,52,137,21,Senior,,,92,Current,"Geneva,NE"
pID2226,Willis,Ortiz,RB,55,138,19,Sophomore,,,70,Current,"Walker Mill,MD"
pID2227,Elmer,Riley,RB,82,139,19,Sophomore,,,81,Current,"Stony Prairie,OH"
pID2228,Jerome,Ross,TE,87,140,20,Junior,,,66,Current,"Baldwin,IL"
pID2229,Eldridge,Larson,WR,46,141,18,Freshman,,,68,Current,"Old Field,NY"
pID2230,Ramiro,Macias,P,46,142,21,Senior,,,97,Current,"Knottsville,KY"
pID2231,Noble,Black,OT,62,143,20,Junior,,,43,Current,"Bay Shore,MI"
pID2232,Zackary,Fletcher,OT,51,144,21,Senior,,,61,Current,"Metlakatla,AK"
pID2233,Gerry,Riley,C,93,145,19,Sophomore,,,96,Current,"Delmar,IA"
pID2234,Monty,Solomon,P,83,146,19,Sophomore,,,57,Current,"Wabasso Beach,FL"
pID2235,Ned,Potter,K,59,147,23,Senior,,,96,Current,"Grant Park,IL"
pID2236,Lincoln,Patrick,CB,61,148,19,Sophomore,,,67,Current,"Lomas,PR"
pID2237,Nathaniel,Skinner,QB,42,149,19,Sophomore,,,70,Current,"Albany,OK"
pID2238,Burl,McGee,OT,54,150,23,Senior,,,70,Current,"Logan,ND"
pID2239,Gonzalo,Hawkins,CB,51,151,19,Sophomore,,,79,Current,"Romancoke,MD"
pID2240,Burton,Morgan,OT,93,152,20,Junior,,,54,Current,"Falkville,AL"
pID2241,Miguel,Drake,TE,58,153,20,Junior,,,49,Current,"Bernie,MO"
pID2242,Bertram,Gibson,CB,82,154,21,Senior,,,47,Current,"West Mansfield,OH"
pID2243,Alan,Perez,OT,68,155,21,Senior,,,52,Current,"Hepburn,IA"
pID2244,Vance,Riley,K,87,156,19,Sophomore,,,54,Current,"Arapahoe,WY"
pID2245,Emile,Norman,QB,57,157,23,Senior,,,98,Current,"Wrangell,AK"
pID2246,Heriberto,Butler,WR,93,158,22,Senior,,,65,Current,"Milford,NE"
pID2247,Asa,Gonzalez,DT,62,159,19,Sophomore,,,67,Current,"Devine,TX"
pID2248,Monroe,Hunt,K,100,160,19,Sophomore,,,70,Current,"Lenkerville,PA"
pID2249,Howard,Dunn,QB,68,161,20,Junior,,,48,Current,"Eldred,PA"
pID2250,Huey,Swanson,OG,83,162,20,Junior,,,63,Current,"Pine Flat,CA"
pID2251,Tobias,Cobb,TE,50,163,20,Junior,,,56,Current,"Linn,MO"
pID2252,Wilburn,Morris,OT,52,164,19,Sophomore,,,91,Current,"Lake Meredith Estates,TX"
pID2253,Neville,Bennett,OG,76,165,18,Freshman,,,73,Current,"Grover Beach,CA"
pID2254,Neville,Miles,DE,60,166,18,Freshman,,,92,Current,"Chevy Chase Village,MD"
pID2255,Alden,Puckett,S,78,167,19,Sophomore,,,52,Current,"Huron,OH"
pID2256,Malcolm,Terrell,OG,75,168,19,Sophomore,,,90,Current,"Grand View,WI"
pID2257,Bruno,Craig,OG,89,169,22,Senior,,,67,Current,"Speedway,IN"
pID2258,Woodrow,McCann,P,74,170,21,Senior,,,60,Current,"Old Mystic,CT"
pID2259,Rayford,Stanley,CB,91,171,20,Junior,,,63,Current,"Camino Tassajara,CA"
pID2260,Gustavo,Whitfield,DT,52,172,18,Freshman,,,68,Current,"Walstonburg,NC"
pID2261,Leonel,Franklin,P,53,173,19,Sophomore,,,43,Current,"Halsey,OR"
pID2262,Braden,Holmes,DE,70,174,20,Junior,,,87,Current,"James City,PA"
pID2263,Cary,Quinn,RB,56,175,19,Sophomore,,,91,Current,"Darlington,SC"
pID2264,Frances,Porter,K,53,176,18,Freshman,,,53,Current,"Bartley,WV"
pID2265,Warren,Coleman,WR,96,177,18,Freshman,,,77,Current,"Dover,OK"
pID2266,Rubin,Whitehead,S,69,178,20,Junior,,,57,Current,"Igiugig,AK"
pID2267,Aron,Walls,RB,52,179,20,Junior,,,60,Current,"Plain City,UT"
pID2268,Mike,Page,OG,66,180,18,Freshman,,,64,Current,"Stonecrest,GA"
pID2269,Jamal,Mills,OG,60,181,19,Sophomore,,,66,Current,"Clifton,AZ"
pID2270,Merrill,Knight,CB,98,182,19,Sophomore,,,71,Current,"Inez,KY"
pID2271,Rolando,Velazquez,K,61,183,21,Senior,,,55,Current,"Yoder,KS"
pID2272,Dustin,Bernay,P,83,184,20,Junior,,,79,Current,"Maple Heights,OH"
pID2273,Jude,Jordan,WR,45,185,22,Senior,,,52,Current,"South Henderson,NC"
pID2274,Lanny,Underwood,TE,40,186,19,Sophomore,,,43,Current,"Waverly Hall,GA"
pID2275,Hayden,Nixon,WR,59,187,23,Senior,,,50,Current,"Bloomsburg,PA"
pID2276,Parker,Norman,C,41,188,19,Sophomore,,,75,Current,"Minatare,NE"
pID2277,Raphael,Freeman,OG,66,189,20,Junior,,,76,Current,"Lonsdale,MN"
pID2278,Andrew,Salas,C,68,190,18,Freshman,,,81,Current,"Horton,KS"
pID2279,Conrad,Clark,C,40,191,19,Sophomore,,,75,Current,"Old Station,CA"
pID2280,Gavin,McGee,K,96,192,20,Junior,,,73,Current,"Scipio,OK"
pID2281,Raul,Chandler,RB,89,193,22,Senior,,,66,Current,"Mina,NV"
pID2282,Gerard,Powers,QB,76,194,21,Senior,,,53,Current,"Lambs Grove,IA"
pID2283,Gus,Fuller,K,85,195,19,Sophomore,,,61,Current,"Makaha,HI"
pID2284,Terrance,Wilcox,OG,66,196,20,Junior,,,84,Current,"Stewart,OH"
pID2285,Owen,Brady,K,42,197,21,Senior,,,61,Current,"Cadyville,NY"
pID2286,Del,Raymond,S,62,198,20,Junior,,,60,Current,"Carpenter,WY"
pID2287,Dewayne,Murray,LB,96,199,21,Senior,,,59,Current,"Golden Valley,ND"
pID2288,Norris,Larson,OT,65,200,19,Sophomore,,,45,Current,"Tecumseh,NE"
pID2289,Eli,Rich,CB,81,201,24,Senior,,,54,Current,"Mingo,IA"
pID2290,Clement,Monty,DT,68,202,21,Senior,,,54,Current,"Gumbranch,GA"
pID2291,Kasey,Banks,WR,51,203,24,Senior,,,49,Current,"Plum Grove,TX"
pID2292,Truman,Roth,CB,77,204,23,Senior,,,51,Current,"Ralston,IA"
pID2293,Jacques,Mack,LB,42,205,21,Senior,,,53,Current,"Michigantown,IN"
pID2294,Brady,Tyson,S,57,206,19,Sophomore,,,80,Current,"Mona,UT"
pID2295,Faustino,Barrett,QB,63,207,19,Sophomore,,,55,Current,"Spartanburg,SC"
pID2296,Rosario,Gardner,OT,69,208,23,Senior,,,77,Current,"Heckscherville,PA"
pID2297,Herschel,Bell,K,59,209,19,Sophomore,,,55,Current,"Erskine,MN"
pID2298,Willy,Stewart,OG,61,210,22,Senior,,,85,Current,"Ardmore,TN"
pID2299,Heriberto,Jordan,OT,53,211,19,Sophomore,,,46,Current,"Windmill,NM"
pID2300,Mack,Swanson,C,78,212,19,Sophomore,,,65,Current,"Bolindale,OH"
pID2301,Otto,Pope,K,100,213,19,Sophomore,,,51,Current,"Gladstone,MI"
pID2302,Theron,Woodward,K,67,214,18,Freshman,,,76,Current,"Casas,TX"
pID2303,Wyatt,Rivas,WR,71,215,19,Sophomore,,,45,Current,"Grantville,KS"
pID2304,Raymon,Gray,OT,54,216,19,Sophomore,,,78,Current,"Strafford,MO"
pID2305,Ernie,Schmidt,CB,50,217,19,Sophomore,,,55,Current,"Canova,NM"
pID2306,Dale,Watkins,K,67,218,23,Senior,,,92,Current,"Bradner,OH"
pID2307,Marvin,Webb,QB,100,219,22,Senior,,,68,Current,"Alpha,IL"
pID2308,Jame,Reed,OT,93,220,19,Sophomore,,,61,Current,"Melrose,MN"
pID2309,Preston,Rosa,DT,66,221,24,Senior,,,51,Current,"Wister,OK"
pID2310,Chang,Yates,OT,73,222,24,Senior,,,89,Current,"Oak Lane Colony,SD"
pID2311,Dick,Lynch,K,85,223,23,Senior,,,64,Current,"Goodrich,TX"
pID2312,Jamie,Wolfe,DT,51,224,18,Freshman,,,88,Current,"Brownsburg,IN"
pID2313,Cesar,Carpenter,RB,48,225,20,Junior,,,43,Current,"Goss,MO"
pID2314,Normand,Coleman,RB,64,226,21,Senior,,,70,Current,"Plainville,IN"
pID2315,Long,Byrd,WR,97,227,19,Sophomore,,,91,Current,"Polvadera,NM"
pID2316,Luther,Graves,CB,74,228,19,Sophomore,,,65,Current,"St. Matthews,KY"
pID2317,Benedict,Ward,TE,92,229,21,Senior,,,43,Current,"Piketon,OH"
pID2318,Eugene,Gomez,OG,69,230,19,Sophomore,,,64,Current,"Dauphin,PA"
pID2319,Lucas,Nelson,S,63,231,19,Sophomore,,,71,Current,"Hainesburg,NJ"
pID2320,Stephan,Winters,QB,57,232,23,Senior,,,78,Current,"South Greenfield,MO"
pID2321,Blake,Soto,TE,58,233,20,Junior,,,50,Current,"Fairview,AL"
pID2322,Vincent,Gray,QB,51,234,23,Senior,,,54,Current,"Millerton,CA"
pID2323,Hassan,Gonzales,QB,51,235,20,Junior,,,67,Current,"Cogswell,ND"
pID2324,Kristopher,Erickson,DE,70,236,23,Senior,,,57,Current,"Penn Estates,PA"
pID2325,Frankie,Norris,DE,56,237,18,Freshman,,,92,Current,"Sharonville,OH"
pID2326,Lucio,Turner,OT,62,238,21,Senior,,,61,Current,"Placerville,CA"
pID2327,Myles,Stanley,DE,49,239,22,Senior,,,66,Current,"South Monrovia Island,CA"
pID2328,Mary,Thompson,DT,51,240,19,Sophomore,,,54,Current,"Holland,TX"
pID2329,Shaun,Spence,K,70,241,24,Senior,,,70,Current,"San Juan Capistrano,CA"
pID2330,Dexter,White,WR,65,242,20,Junior,,,49,Current,"Abbeville,MS"
pID2331,Thad,Underwood,P,56,243,20,Junior,,,61,Current,"Paden City,WV"
pID2332,Marlin,Green,P,58,244,20,Junior,,,77,Current,"Essex Junction,VT"
pID2333,Rich,Wyatt,RB,97,245,23,Senior,,,55,Current,"Drakesville,IA"
pID2334,Kermit,Jones,P,75,246,20,Junior,,,48,Current,"Counce,TN"
pID2335,Sydney,Trujillo,CB,64,247,19,Sophomore,,,93,Current,"Little Rock,SC"
pID2336,Jerrell,Wolfe,K,98,248,19,Sophomore,,,73,Current,"Indian Lake,PA"
pID2337,Mckinley,Patrick,QB,67,249,19,Sophomore,,,54,Current,"Effort,PA"
pID2338,Philip,Goodman,WR,83,250,20,Junior,,,100,Current,"Kurten,TX"
pID2339,Lyman,Rodgers,P,55,251,19,Sophomore,,,53,Current,"Milan,MO"
pID2340,Edmond,Vang,OG,49,252,21,Senior,,,92,Current,"Wightmans Grove,OH"
pID2341,Sean,Fletcher,LB,75,253,20,Junior,,,59,Current,"Attica,KS"
pID2342,Jackson,Chan,LB,64,254,20,Junior,,,71,Current,"Atoka,NM"
pID2343,Ezequiel,Jennings,CB,41,255,20,Junior,,,69,Current,"Winter Gardens,CA"
pID2344,Avery,Silva,RB,58,256,20,Junior,,,91,Current,"Butler,SD"
pID2345,Stefan,McBride,CB,60,257,20,Junior,,,60,Current,"Tacna,AZ"
pID2346,Delmer,Wallace,TE,53,258,20,Junior,,,61,Current,"Lovejoy,GA"
pID2347,Donnell,Guzman,S,61,259,20,Junior,,,43,Current,"Middleburg Heights,OH"
pID2348,Kristopher,Anderson,K,67,260,18,Freshman,,,46,Current,"Enumclaw,WA"
pID2349,Timmy,Harris,LB,52,261,23,Senior,,,75,Current,"Pewee Valley,KY"
pID2350,Pedro,Riddle,DE,97,1,19,Sophomore,,,66,Current,"Onton,KY"
pID2351,Jospeh,Rodgers,OT,56,2,19,Sophomore,,,65,Current,"Laurel Park,NC"
pID2352,Quintin,Spears,LB,68,3,19,Sophomore,,,66,Current,"Brooks,CA"
pID2353,Nathaniel,Sharp,S,69,4,19,Sophomore,,,64,Current,"Ringo,KS"
pID2354,Parker,Hernandez,OT,81,5,19,Sophomore,,,88,Current,"Depauville,NY"
pID2355,Wesley,Hudson,DE,57,6,21,Senior,,,69,Current,"Troy,KS"
pID2356,Ronald,Watkins,TE,62,7,23,Senior,,,68,Current,"Philo,IL"
pID2357,Jessie,Ross,P,69,8,19,Sophomore,,,51,Current,"Pena Blanca,NM"
pID2358,Jarvis,Hanson,C,54,9,19,Sophomore,,,47,Current,"Beaverville,IL"
pID2359,Robin,Chapman,RB,61,10,18,Freshman,,,59,Current,"Hawthorne,CA"
pID2360,Jeremy,Caldwell,WR,58,11,19,Sophomore,,,48,Current,"Wellington,FL"
pID2361,Reyes,Ruiz,DT,99,12,22,Senior,,,51,Current,"Highland Heights,OH"
pID2362,Erasmo,Morton,S,81,13,20,Junior,,,40,Current,"Westlake Village,IL"
pID2363,Cordell,Sweet,C,45,14,20,Junior,,,54,Current,"Chandlerville,IL"
pID2364,Braden,Taylor,TE,43,15,23,Senior,,,78,Current,"Klickitat,WA"
pID2365,Lon,Parsons,C,49,16,19,Sophomore,,,87,Current,"Wheatland,WY"
pID2366,Stewart,Velez,TE,78,17,21,Senior,,,89,Current,"Quebrada Prieta,PR"
pID2367,Erin,Greene,C,79,18,20,Junior,,,68,Current,"Silver Creek,NE"
pID2368,Cletus,Terry,S,53,19,20,Junior,,,44,Current,"Graysville,AL"
pID2369,Hans,Pacheco,S,57,20,19,Sophomore,,,63,Current,"Pojoaque,NM"
pID2370,Elmer,Walls,OG,56,21,20,Junior,,,66,Current,"Kennett Square,PA"
pID2371,Lon,Jones,RB,74,22,23,Senior,,,68,Current,"Nucla,CO"
pID2372,Chase,Rowe,CB,67,23,19,Sophomore,,,63,Current,"Pine City,MN"
pID2373,Neville,Villarreal,C,98,24,20,Junior,,,65,Current,"Weed,NM"
pID2374,Louie,Sherman,P,77,25,20,Junior,,,44,Current,"Ocotillo,CA"
pID2375,Milan,Maxwell,QB,58,26,19,Sophomore,,,78,Current,"Olivarez,TX"
pID2376,Blair,Nash,RB,53,27,20,Junior,,,92,Current,"Mannsville,NY"
pID2377,Ben,Conner,RB,52,28,20,Junior,,,64,Current,"Denning,AR"
pID2378,Armando,Rowe,C,47,29,19,Sophomore,,,46,Current,"Buckshot,AZ"
pID2379,Wilson,Klein,S,52,30,19,Sophomore,,,86,Current,"Davis,NC"
pID2380,Tracy,Villarreal,OT,61,31,21,Senior,,,57,Current,"Weldon Spring Heights,MO"
pID2381,Lyle,Moore,WR,67,32,21,Senior,,,66,Current,"Searles Valley,CA"
pID2382,Erick,Moody,DT,69,33,19,Sophomore,,,43,Current,"Royal City,WA"
pID2383,Danilo,Klein,K,59,34,19,Sophomore,,,58,Current,"Montegut,LA"
pID2384,Erasmo,McGee,LB,68,35,19,Sophomore,,,51,Current,"Niceville,FL"
pID2385,Ismael,Morrison,RB,58,36,20,Junior,,,67,Current,"Sparta,TN"
pID2386,Dennis,Hunter,DE,80,37,19,Sophomore,,,78,Current,"Westover,PA"
pID2387,Myron,Skinner,OT,61,38,18,Freshman,,,57,Current,"Union Hall,VA"
pID2388,Rich,Wagner,RB,64,39,20,Junior,,,64,Current,"Vilas,SD"
pID2389,Josh,Woodward,CB,62,40,21,Senior,,,54,Current,"Freedom,WY"
pID2390,Harland,Watson,C,56,41,20,Junior,,,86,Current,"Fall River,KS"
pID2391,Jonas,Adams,P,66,42,20,Junior,,,89,Current,"Brooklyn,NY"
pID2392,Barrett,Simmons,P,57,43,20,Junior,,,65,Current,"Verona,MO"
pID2393,Douglas,Wilkerson,DT,68,44,22,Senior,,,63,Current,"Great Neck Plaza,NY"
pID2394,Lupe,Soto,P,43,45,19,Sophomore,,,48,Current,"Swan Lake,MT"
pID2395,Ross,Pugh,OG,56,46,22,Senior,,,55,Current,"Mission,TX"
pID2396,Fausto,Vega,S,66,47,20,Junior,,,81,Current,"St. Johns,AZ"
pID2397,Jamal,Trujillo,TE,54,48,19,Sophomore,,,66,Current,"Ebro,FL"
pID2398,Terence,Lyons,RB,66,49,20,Junior,,,54,Current,"Rosedale,MD"
pID2399,Thad,Castro,CB,55,50,18,Freshman,,,87,Current,"Boaz,AL"
pID2400,Chris,Stanley,TE,57,51,19,Sophomore,,,53,Current,"White Hall,AR"
pID2401,Graham,Murray,LB,67,52,21,Senior,,,65,Current,"Clayville,NY"
pID2402,Daryl,Brown,QB,66,53,19,Sophomore,,,65,Current,"Melrose Park,IL"
pID2403,Rocco,Gregory,LB,46,54,19,Sophomore,,,70,Current,"Playas,NM"
pID2404,Jake,Velazquez,P,57,55,19,Sophomore,,,94,Current,"McDonald Chapel,AL"
pID2405,Jake,Gonzales,QB,48,56,19,Sophomore,,,67,Current,"Middletown,VA"
pID2406,Mario,Montgomery,WR,76,57,24,Senior,,,78,Current,"La Grulla,TX"
pID2407,Sylvester,Burgess,TE,53,58,23,Senior,,,59,Current,"Central City,KY"
pID2408,Edgar,Mitchell,CB,55,59,21,Senior,,,41,Current,"Shenandoah,TX"
pID2409,Bert,Maynard,DE,49,60,19,Sophomore,,,49,Current,"Cadillac,MI"
pID2410,Armando,Rutledge,WR,60,61,20,Junior,,,80,Current,"Andalusia,IL"
pID2411,Brandon,Barnes,CB,71,62,20,Junior,,,87,Current,"Bagdad,AZ"
pID2412,Dallas,Joseph,P,58,63,18,Freshman,,,68,Current,"Coffee Creek,CA"
pID2413,Huey,Castro,LB,47,64,19,Sophomore,,,76,Current,"Iselin,NJ"
pID2414,Tristan,Sherman,P,74,65,19,Sophomore,,,62,Current,"Tega Cay,SC"
pID2415,Gonzalo,Green,WR,68,66,19,Sophomore,,,66,Current,"Sackets Harbor,NY"
pID2416,Darren,Wilder,QB,63,67,21,Senior,,,80,Current,"McCord Bend,MO"
pID2417,Danial,Oconnor,QB,51,68,23,Senior,,,99,Current,"Seaboard,NC"
pID2418,Kareem,Vincent,DT,57,69,19,Sophomore,,,98,Current,"North Haledon,NJ"
pID2419,Royal,Cooper,OT,52,70,21,Senior,,,65,Current,"Catlettsburg,KY"
pID2420,Lucien,Villarreal,CB,58,71,19,Sophomore,,,87,Current,"Sterling,CO"
pID2421,Lupe,Thompson,WR,67,72,19,Sophomore,,,59,Current,"Kell,IL"
pID2422,Marcelo,Crawford,LB,55,73,19,Sophomore,,,79,Current,"Baxter,WV"
pID2423,Kent,Ingram,S,89,74,21,Senior,,,79,Current,"Shadybrook,TX"
pID2424,Daren,Lane,LB,60,75,21,Senior,,,67,Current,"Melvin Village,NH"
pID2425,Rene,Ray,DE,55,76,18,Freshman,,,72,Current,"Paxtonville,PA"
pID2426,Leroy,Cortez,WR,60,77,19,Sophomore,,,87,Current,"Tama,IA"
pID2427,Todd,Calhoun,LB,85,78,22,Senior,,,61,Current,"Burbank,OH"
